 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
8631,ID93201,93201,63,336.396,625.650,450.855,0,81,81,7.500,1,-10921639,24992.102,26611,0,65535,12221138,18343.883,5.872,0.237,0.522
8632,ID92464,92464,3,143.224,140.610,0.000,0,81,81,7.500,1,-10921639,29332.012,32966,0,65535,14343354,19265.662,5.806,0.131,0.353
8633,ID92479,92479,53,477.291,386.708,6.820,0,81,81,7.500,1,-10921639,61917.748,65535,31179,65535,30277779,8803.880,20.475,0.271,2.996
8634,ID92487,92487,29,510.785,178.969,10.546,0,81,81,7.500,1,-10921639,62712.935,65535,31973,65535,30666625,7602.137,13.428,0.201,2.763
8635,ID92486,92486,3,466.817,116.265,10.011,0,81,81,7.500,1,-10921639,62353.914,65535,29987,65535,30491064,8331.313,28.500,0.181,2.297
8636,ID92488,92488,11,273.316,441.621,10.087,0,81,81,7.500,1,-10921639,61349.587,65535,32569,65535,29999948,9745.468,28.500,0.090,1.035
8637,ID92495,92495,7,629.573,708.855,14.835,0,81,81,7.500,1,-10921639,37386.777,38130,0,65535,18282134,24347.888,10.258,0.325,0.753
8638,ID92497,92497,11,321.482,422.373,16.169,0,81,81,7.500,1,-10921639,61541.276,65535,33363,65535,30093684,9321.463,10.904,0.087,1.052
8639,ID92512,92512,29,233.384,165.590,21.389,0,81,81,7.500,1,-10921639,62570.875,65535,44485,65535,30597158,5331.531,10.756,0.058,1.294
8640,ID92521,92521,3,437.665,147.612,27.325,0,81,81,7.500,1,-10921639,64080.736,65535,38527,65535,31335480,4858.569,13.755,0.149,3.425
8641,ID92524,92524,3,577.040,118.872,30.428,0,81,81,7.500,1,-10921639,62856.683,65535,29391,65535,30736918,7638.100,15.992,0.215,2.911
8642,ID92526,92526,11,420.606,443.664,30.772,0,81,81,7.500,1,-10921639,61553.474,65535,30980,65535,30099649,9473.121,10.838,0.129,1.489
8643,ID92533,92533,11,419.476,435.709,33.783,0,81,81,7.500,1,-10921639,62382.339,65535,31576,65535,30504964,8366.476,10.958,0.130,1.721
8644,ID92541,92541,24,482.919,178.340,38.337,0,81,81,7.500,1,-10921639,62152.900,65535,31576,65535,30392768,8474.266,13.140,0.160,2.026
8645,ID92566,92566,24,648.092,137.293,49.710,0,81,81,7.500,1,-10921639,59500.595,65535,28200,65535,29095791,10976.897,10.965,0.245,2.131
8646,ID92573,92573,34,625.875,232.010,55.104,0,81,81,7.500,1,-10921639,63043.532,65535,29789,65535,30828287,6988.428,16.038,0.239,3.481
8647,ID92596,92596,14,673.854,272.173,66.417,0,81,81,7.500,1,-10921639,64181.037,65535,37137,65535,31384527,4566.020,16.703,0.268,5.933
8648,ID92608,92608,21,453.208,311.324,73.464,0,81,81,7.500,1,-10921639,63657.147,65535,34555,65535,31128345,6278.221,28.500,0.147,2.597
8649,ID92611,92611,21,499.979,303.287,74.846,0,81,81,7.500,1,-10921639,63030.515,65535,32370,65535,30821922,6886.504,13.414,0.170,2.654
8650,ID92617,92617,34,637.445,236.748,79.166,0,81,81,7.500,1,-10921639,65075.301,65535,43094,65535,31821822,2221.108,16.896,0.254,11.853
8651,ID92626,92626,47,623.312,586.704,85.539,0,81,81,7.500,1,-10921639,62925.746,65535,33959,65535,30770690,6991.649,13.578,0.232,3.390
8652,ID92628,92628,34,647.835,199.245,87.073,0,81,81,7.500,1,-10921639,65429.012,65535,54613,65535,31994787,898.661,17.802,0.255,29.597
8653,ID92637,92637,48,411.513,331.987,95.543,0,81,81,7.500,1,-10921639,61361.779,65535,31775,65535,30005910,9718.656,10.811,0.125,1.408
8654,ID92639,92639,14,493.716,258.088,96.549,0,81,81,7.500,1,-10921639,62252.812,65535,33959,65535,30441625,8022.096,13.240,0.167,2.224
8655,ID92640,92640,47,520.693,529.028,97.510,0,81,81,7.500,1,-10921639,62235.325,65535,30980,65535,30433074,8659.999,11.097,0.181,2.205
8656,ID92643,92643,30,406.867,510.324,98.990,0,81,81,7.500,1,-10921639,60248.237,65535,31973,65535,29461388,9838.776,10.895,0.119,1.303
8657,ID92644,92644,14,373.694,279.286,99.616,0,81,81,7.500,1,-10921639,60504.904,65535,33959,65535,29586898,9781.044,10.674,0.104,1.162
8658,ID92657,92657,19,563.186,594.523,110.300,0,81,81,7.500,1,-10921639,58246.102,65535,34356,65535,28482344,11105.081,11.409,0.191,1.682
8659,ID92656,92656,19,644.209,633.619,109.106,0,81,81,7.500,1,-10921639,62854.665,65535,31775,65535,30735931,7404.876,13.570,0.249,3.382
8660,ID92658,92658,34,683.014,215.151,111.361,0,81,81,7.500,1,-10921639,65503.325,65535,60173,65535,32031126,361.764,17.472,0.275,78.030
8661,ID92664,92664,48,428.627,318.438,115.022,0,81,81,7.500,1,-10921639,63252.646,65535,34555,65535,30930544,6779.501,19.618,0.140,2.292
8662,ID92668,92668,30,479.674,485.796,119.080,0,81,81,7.500,1,-10921639,61884.865,65535,32966,65535,30261699,8561.756,11.237,0.158,1.968
8663,ID92671,92671,54,723.273,708.855,119.970,0,81,81,7.500,1,-10921639,41816.798,52230,0,65535,20448414,25660.659,10.573,0.378,0.893
8664,ID92673,92673,19,498.307,606.627,120.774,0,81,81,7.500,1,-10921639,60275.115,65535,35945,65535,29474531,8273.039,10.948,0.166,2.073
8665,ID92672,92672,19,605.906,573.853,120.604,0,81,81,7.500,1,-10921639,61123.669,62755,39321,65535,29889474,5407.017,16.115,0.237,4.330
8666,ID92676,92676,14,619.254,245.638,121.659,0,81,81,7.500,1,-10921639,64938.830,65535,44087,65535,31755088,2961.165,17.486,0.241,8.530
8667,ID92684,92684,21,456.617,290.211,126.529,0,81,81,7.500,1,-10921639,62880.239,65535,33562,65535,30748437,7601.077,13.226,0.148,2.133
8668,ID92688,92688,30,385.010,511.423,127.960,0,81,81,7.500,1,-10921639,61795.530,65535,38130,65535,30218014,7994.888,11.217,0.121,1.665
8669,ID92695,92695,22,599.422,629.349,131.705,0,81,81,7.500,1,-10921639,64046.622,65535,39917,65535,31318798,4615.200,16.456,0.230,5.195
8670,ID92707,92707,15,635.137,563.010,140.030,0,81,81,7.500,1,-10921639,64286.223,65535,40314,65535,31435963,4414.343,16.463,0.250,5.833
8671,ID92710,92710,30,574.023,490.470,145.532,0,81,81,7.500,1,-10921639,62325.501,65535,30782,65535,30477170,8243.439,13.453,0.209,2.613
8672,ID92717,92717,22,558.046,597.293,147.646,0,81,81,7.500,1,-10921639,59634.611,65535,33562,65535,29161325,10251.882,10.947,0.192,1.876
8673,ID92716,92716,30,560.969,530.218,147.576,0,81,81,7.500,1,-10921639,64830.806,65535,33760,65535,31702264,3601.244,16.792,0.207,6.172
8674,ID92730,92730,23,680.143,221.168,154.692,0,81,81,7.500,1,-10921639,47626.914,46272,28398,65535,23289561,16289.792,10.243,0.242,1.139
8675,ID92738,92738,39,792.694,193.499,158.573,0,81,81,7.500,1,-10921639,61643.249,65535,28796,65535,30143549,8495.286,13.688,0.333,3.625
8676,ID92747,92747,46,560.196,639.288,165.144,0,81,81,7.500,1,-10921639,62102.548,65535,31973,65535,30368146,8211.109,13.253,0.197,2.489
8677,ID92751,92751,23,690.363,236.613,166.899,0,81,81,7.500,1,-10921639,47325.963,45080,28398,65535,23142396,16518.853,10.399,0.243,1.120
8678,ID92761,92761,22,496.385,576.349,170.910,0,81,81,7.500,1,-10921639,61849.548,65535,35548,65535,30244429,8323.405,11.195,0.168,2.138
8679,ID92760,92760,22,504.541,598.522,170.293,0,81,81,7.500,1,-10921639,61087.691,65535,36144,65535,29871881,8613.095,11.112,0.171,2.067
8680,ID92762,92762,46,366.737,615.806,171.290,0,81,81,7.500,1,-10921639,61081.581,65535,33363,65535,29868893,8565.681,10.925,0.101,1.304
8681,ID92770,92770,15,535.694,562.969,177.217,0,81,81,7.500,1,-10921639,63485.366,65535,35349,65535,31044344,6279.354,17.461,0.192,3.253
8682,ID92774,92774,61,33.443,70.096,179.082,0,81,81,7.500,1,-10921639,25178.366,24824,24427,40115,12312221,1620.706,3.000,0.008,0.237
8683,ID92784,92784,39,679.124,161.971,181.997,0,81,81,7.500,1,-10921639,65407.898,65535,51038,65535,31984462,1194.296,18.023,0.272,23.406
8684,ID92799,92799,39,570.551,185.429,191.115,0,81,81,7.500,1,-10921639,59085.119,65535,30384,65535,28892623,11309.409,10.974,0.198,1.725
8685,ID92808,92808,52,713.690,0.000,199.305,0,81,81,7.500,1,-10921639,46595.900,65535,0,65535,22785395,26977.002,16.070,0.363,0.920
8686,ID92824,92824,31,562.287,195.902,204.803,0,81,81,7.500,1,-10921639,63287.566,65535,29590,65535,30947620,6973.847,16.675,0.204,3.080
8687,ID92829,92829,28,708.605,518.024,206.482,0,81,81,7.500,1,-10921639,62172.123,65535,36739,65535,30402168,5869.640,13.856,0.282,4.662
8688,ID92830,92830,23,751.529,229.715,207.409,0,81,81,7.500,1,-10921639,58154.687,65535,28994,65535,28437642,11980.097,10.865,0.297,2.222
8689,ID92845,92845,8,159.790,489.230,221.842,0,81,81,7.500,1,-10921639,38055.636,38328,31576,44485,18609206,2455.615,10.817,0.075,2.164
8690,ID92852,92852,27,753.017,355.128,226.626,0,81,81,7.500,1,-10921639,57081.431,63550,29391,65535,27912820,10967.562,10.938,0.297,2.385
8691,ID92855,92855,4,571.226,150.159,228.091,0,81,81,7.500,1,-10921639,62846.951,65535,28597,65535,30732159,7900.147,13.446,0.207,2.729
8692,ID92854,92854,41,603.742,671.640,227.505,0,81,81,7.500,1,-10921639,64747.149,65535,35548,65535,31661356,3857.825,17.630,0.234,6.356
8693,ID92863,92863,41,602.133,694.725,233.605,0,81,81,7.500,1,-10921639,63709.135,65535,33959,65535,31153767,5842.458,13.934,0.232,4.101
8694,ID92865,92865,41,574.365,644.159,234.021,0,81,81,7.500,1,-10921639,64861.274,65535,40115,65535,31717163,3080.753,16.593,0.215,7.454
8695,ID92864,92864,28,681.276,525.248,234.354,0,81,81,7.500,1,-10921639,61406.566,65535,32370,65535,30027811,7236.344,13.488,0.266,3.569
8696,ID92869,92869,37,739.077,323.647,237.333,0,81,81,7.500,1,-10921639,61067.399,65535,32370,65535,29861958,8608.012,13.396,0.296,3.240
8697,ID92872,92872,4,547.928,126.965,241.556,0,81,81,7.500,1,-10921639,62132.176,65535,28994,65535,30382634,8887.395,13.134,0.190,2.230
8698,ID92876,92876,8,638.993,473.653,243.034,0,81,81,7.500,1,-10921639,64072.200,65535,38924,65535,31331306,4667.199,16.840,0.248,5.461
8699,ID92880,92880,1,587.108,6.963,245.874,0,81,81,7.500,1,-10921639,62590.278,65535,27604,65535,30606646,8593.930,20.461,0.339,3.684
8700,ID92882,92882,4,463.106,136.233,246.957,0,81,81,7.500,1,-10921639,61681.374,65535,28398,65535,30162192,9906.082,10.919,0.146,1.583
8701,ID92885,92885,28,574.479,501.797,247.680,0,81,81,7.500,1,-10921639,60017.538,65535,33760,65535,29348576,10309.254,10.964,0.202,1.960
8702,ID92886,92886,27,750.556,349.976,250.834,0,81,81,7.500,1,-10921639,53770.718,63947,29193,65535,26293881,13886.186,10.857,0.283,1.708
8703,ID92891,92891,6,495.230,698.378,255.627,0,81,81,7.500,1,-10921639,60775.767,65535,36739,65535,29719350,8679.759,11.056,0.191,2.246
8704,ID92894,92894,1,714.844,85.084,258.586,0,81,81,7.500,1,-10921639,58932.002,65535,27008,65535,28817749,11934.617,13.115,0.282,2.172
8705,ID92896,92896,1,781.391,33.873,260.713,0,81,81,7.500,1,-10921639,55681.806,65535,26214,65535,27228403,14800.153,10.835,0.320,1.826
8706,ID92899,92899,44,496.066,60.962,262.647,0,81,81,7.500,1,-10921639,60283.947,65535,27604,65535,29478850,11190.654,11.002,0.158,1.473
8707,ID92898,92898,41,283.939,672.975,261.845,0,81,81,7.500,1,-10921639,62369.763,65535,39123,65535,30498814,7520.513,11.139,0.076,1.174
8708,ID92905,92905,28,648.223,512.879,264.364,0,81,81,7.500,1,-10921639,60954.067,65535,32966,65535,29806539,9279.866,13.118,0.247,2.605
8709,ID92906,92906,41,480.428,644.242,265.693,0,81,81,7.500,1,-10921639,62512.319,65535,30980,65535,30568524,7809.860,13.281,0.160,2.212
8710,ID92909,92909,37,570.416,286.046,266.615,0,81,81,7.500,1,-10921639,62866.466,65535,35548,65535,30741702,6636.270,13.551,0.208,3.263
8711,ID92913,92913,37,744.017,313.681,270.683,0,81,81,7.500,1,-10921639,63139.000,65535,34555,65535,30874971,5485.010,14.018,0.310,5.446
8712,ID92912,92912,27,664.130,379.084,270.318,0,81,81,7.500,1,-10921639,65400.184,65535,56599,65535,31980690,873.119,17.619,0.264,31.313
8713,ID92915,92915,1,712.713,15.958,272.470,0,81,81,7.500,1,-10921639,53690.231,65535,26412,65535,26254523,15668.538,10.575,0.279,1.493
8714,ID92914,92914,8,648.298,485.603,271.122,0,81,81,7.500,1,-10921639,63699.814,65535,33959,65535,31149209,5430.619,15.911,0.253,4.734
8715,ID92922,92922,None,413.307,276.750,275.888,0,81,81,7.500,1,-10921639,63722.542,65535,31576,65535,31160323,5826.054,13.523,0.130,2.514
8716,ID92927,92927,35,275.722,121.578,281.851,0,81,81,7.500,1,-10921639,36067.661,36938,26810,43293,17637086,4805.324,10.689,0.130,1.727
8717,ID92926,92926,6,433.020,690.550,278.772,0,81,81,7.500,1,-10921639,60602.777,65535,29789,65535,29634758,10443.870,10.773,0.132,1.352
8718,ID92929,92929,44,262.343,78.882,282.415,0,81,81,7.500,1,-10921639,59256.538,65535,43690,65535,28976447,7496.833,10.690,0.049,0.736
8719,ID92928,92928,38,557.830,0.000,282.510,0,81,81,7.500,1,-10921639,35430.481,31973,0,65535,17325505,24328.266,10.118,0.324,0.713
8720,ID92930,92930,44,492.893,55.839,282.856,0,81,81,7.500,1,-10921639,61475.487,65535,26611,65535,30061513,10270.991,10.961,0.165,1.698
8721,ID92932,92932,26,516.498,276.816,286.717,0,81,81,7.500,1,-10921639,60121.928,65535,29193,65535,29399623,10735.097,17.623,0.173,1.652
8722,ID92937,92937,5,478.933,93.300,289.717,0,81,81,7.500,1,-10921639,60820.035,65535,30782,65535,29740997,10659.878,10.796,0.158,1.554
8723,ID92936,92936,6,473.390,659.871,288.564,0,81,81,7.500,1,-10921639,61559.558,65535,30384,65535,30102624,9217.964,11.153,0.155,1.791
8724,ID92939,92939,2,746.093,220.431,292.311,0,81,81,7.500,1,-10921639,65378.252,65535,56003,65535,31969965,1006.199,16.462,0.312,30.909
8725,ID92938,92938,27,600.956,334.043,291.429,0,81,81,7.500,1,-10921639,64829.204,65535,44683,65535,31701481,2809.873,16.865,0.228,8.570
8726,ID92945,92945,18,652.618,180.350,300.428,0,81,81,7.500,1,-10921639,54174.802,64145,26810,65535,26491478,14197.940,10.644,0.227,1.409
8727,ID92944,92944,35,300.737,134.791,300.861,0,81,81,7.500,1,-10921639,36156.182,36938,26810,47463,17680373,5979.259,10.463,0.135,1.440
8728,ID92951,92951,40,34.599,573.934,303.622,0,81,81,7.500,1,-10921639,28914.186,28597,27803,31576,14139037,855.156,10.260,0.009,0.613
8729,ID92953,92953,40,616.047,600.781,304.062,0,81,81,7.500,1,-10921639,62067.622,65535,29590,65535,30351067,8442.964,13.665,0.226,2.709
8730,ID92952,92952,27,671.090,379.894,304.286,0,81,81,7.500,1,-10921639,64349.198,65535,41903,65535,31466758,3886.404,16.468,0.264,6.926
8731,ID92954,92954,40,613.954,599.892,306.349,0,81,81,7.500,1,-10921639,63078.438,65535,33760,65535,30845356,6689.951,20.654,0.232,3.556
8732,ID92956,92956,44,596.856,30.314,308.247,0,81,81,7.500,1,-10921639,61757.740,65535,29193,65535,30199535,9321.664,13.249,0.214,2.336
8733,ID92959,92959,5,543.133,81.762,310.252,0,81,81,7.500,1,-10921639,62169.141,65535,32370,65535,30400710,8675.642,13.196,0.192,2.306
8734,ID92958,92958,40,618.523,598.838,309.512,0,81,81,7.500,1,-10921639,62355.571,65535,32172,65535,30491874,7819.689,13.724,0.228,2.957
8735,ID92963,92963,18,631.155,172.085,312.229,0,81,81,7.500,1,-10921639,53655.830,59379,27803,65535,26237701,13091.676,10.612,0.219,1.470
8736,ID92962,92962,33,592.912,626.255,311.103,0,81,81,7.500,1,-10921639,65207.278,65535,44485,65535,31886359,2061.428,16.961,0.227,11.693
8737,ID92964,92964,37,635.119,309.722,312.406,0,81,81,7.500,1,-10921639,64897.012,65535,41903,65535,31734639,2968.199,16.410,0.246,8.637
8738,ID92966,92966,37,636.734,342.762,312.693,0,81,81,7.500,1,-10921639,48859.106,50641,27604,65535,23892103,16153.339,10.333,0.232,1.141
8739,ID92969,92969,64,272.814,0.000,314.760,0,81,81,7.500,1,-10921639,23724.297,25221,0,65535,11601181,17095.647,5.975,0.236,0.531
8740,ID92973,92973,2,744.019,218.538,322.476,0,81,81,7.500,1,-10921639,65336.826,65535,49251,65535,31949708,1406.475,17.021,0.309,21.906
8741,ID92981,92981,44,580.269,36.098,327.103,0,81,81,7.500,1,-10921639,62041.618,65535,27207,65535,30338351,9137.473,13.276,0.204,2.304
8742,ID92982,92982,18,599.374,150.730,326.641,0,81,81,7.500,1,-10921639,63233.564,65535,28200,65535,30921213,7450.889,16.860,0.217,3.030
8743,ID92985,92985,18,570.791,141.419,329.843,0,81,81,7.500,1,-10921639,64005.593,65535,31179,65535,31298735,5671.385,16.388,0.206,3.852
8744,ID92984,92984,25,609.062,653.798,327.950,0,81,81,7.500,1,-10921639,65081.380,65535,42101,65535,31824795,2517.924,17.788,0.234,9.802
8745,ID92991,92991,9,422.837,96.355,332.095,0,81,81,7.500,1,-10921639,62295.865,65535,36144,65535,30462678,7817.030,13.275,0.130,1.836
8746,ID92990,92990,9,673.821,69.134,332.368,0,81,81,7.500,1,-10921639,59483.892,65535,27008,65535,29087623,11911.832,11.002,0.255,2.030
8747,ID92993,92993,42,584.261,118.095,334.054,0,81,81,7.500,1,-10921639,60630.859,65535,29987,65535,29648490,7932.003,13.736,0.215,2.710
8748,ID92995,92995,40,33.543,557.326,336.539,0,81,81,7.500,1,-10921639,28695.775,28200,27604,31973,14032234,923.185,21.243,0.008,0.466
8749,ID92996,92996,37,715.828,364.135,337.170,0,81,81,7.500,1,-10921639,48290.920,48854,27207,65535,23614260,16549.193,10.420,0.271,1.246
8750,ID92999,92999,25,534.412,622.594,339.717,0,81,81,7.500,1,-10921639,65528.503,65535,62358,65535,32043438,143.669,17.735,0.199,151.134
8751,ID93000,93000,9,427.776,91.180,340.746,0,81,81,7.500,1,-10921639,62498.920,65535,37931,65535,30561972,7557.852,13.233,0.135,1.963
8752,ID93015,93015,33,593.085,596.330,346.897,0,81,81,7.500,1,-10921639,64019.417,65535,38328,65535,31305495,4699.769,14.543,0.221,4.937
8753,ID93019,93019,0,701.282,0.000,350.235,0,81,81,7.500,1,-10921639,33152.047,29524,0,65535,16211351,23483.682,10.059,0.393,0.797
8754,ID93024,93024,0,782.715,44.244,356.858,0,81,81,7.500,1,-10921639,64163.237,65535,45080,65535,31375823,3292.250,17.076,0.333,9.736
8755,ID93029,93029,42,576.774,101.790,359.008,0,81,81,7.500,1,-10921639,56895.331,65535,27604,65535,27821817,13429.449,11.072,0.188,1.341
8756,ID93028,93028,25,627.249,644.049,357.773,0,81,81,7.500,1,-10921639,62068.843,65535,29789,65535,30351664,8250.162,13.427,0.234,2.857
8757,ID93034,93034,9,800.007,70.484,361.522,0,81,81,7.500,1,-10921639,59260.943,65535,27207,65535,28978601,11820.490,12.939,0.333,2.503
8758,ID93041,93041,20,693.815,122.010,366.296,0,81,81,7.500,1,-10921639,61980.703,65535,28994,65535,30308564,8676.421,13.564,0.279,3.114
8759,ID93042,93042,20,805.809,148.658,366.500,0,81,81,7.500,1,-10921639,61802.838,65535,27405,65535,30221588,8616.476,13.815,0.342,3.660
8760,ID93052,93052,33,608.487,576.125,371.363,0,81,81,7.500,1,-10921639,65535.000,65535,65535,65535,32046615,0.000,18.224,0.234,Infinity
8761,ID93060,93060,43,368.624,8.725,377.036,0,81,81,7.500,1,-10921639,41035.736,42300,23036,48854,20066475,5912.153,24.607,0.240,2.687
8762,ID93065,93065,12,759.561,237.640,381.945,0,81,81,7.500,1,-10921639,63295.305,65535,32966,65535,30951404,6508.308,14.023,0.324,4.759
8763,ID93067,93067,25,665.522,619.281,382.331,0,81,81,7.500,1,-10921639,61005.221,65535,30384,65535,29831553,9645.333,12.858,0.248,2.512
8764,ID93070,93070,12,707.059,258.553,385.908,0,81,81,7.500,1,-10921639,59831.967,65535,29391,65535,29257832,10675.615,12.988,0.278,2.441
8765,ID93072,93072,16,575.025,181.128,387.054,0,81,81,7.500,1,-10921639,61341.072,65535,27405,65535,29995784,9654.690,11.230,0.204,2.155
8766,ID93076,93076,0,414.305,67.369,389.098,0,81,81,7.500,1,-10921639,42877.941,43690,25420,54811,20967313,5418.683,13.255,0.218,2.835
8767,ID93080,93080,20,714.055,136.927,390.719,0,81,81,7.500,1,-10921639,60723.900,65535,30583,65535,29693987,7422.162,13.624,0.296,3.738
8768,ID93083,93083,12,612.804,211.261,391.444,0,81,81,7.500,1,-10921639,65374.589,65535,48059,65535,31968174,1421.086,16.865,0.233,17.393
8769,ID93086,93086,42,650.020,89.085,392.470,0,81,81,7.500,1,-10921639,62892.049,65535,32370,65535,30754212,7301.211,13.681,0.251,3.458
8770,ID93089,93089,12,609.586,286.735,394.962,0,81,81,7.500,1,-10921639,61762.630,65535,28001,65535,30201926,9223.746,13.437,0.227,2.475
8771,ID93093,93093,42,577.541,104.184,396.145,0,81,81,7.500,1,-10921639,59718.219,65535,28597,65535,29202209,11675.598,10.966,0.199,1.695
8772,ID93092,93092,12,622.385,216.522,395.017,0,81,81,7.500,1,-10921639,64330.896,65535,36144,65535,31457808,4611.919,15.853,0.236,5.331
8773,ID93096,93096,0,262.040,44.906,398.727,0,81,81,7.500,1,-10921639,33495.307,34356,22242,40115,16379205,3814.604,13.225,0.162,2.448
8774,ID93102,93102,16,311.337,177.552,401.134,0,81,81,7.500,1,-10921639,63070.346,65535,37732,65535,30841399,5865.556,28.500,0.082,1.630
8775,ID93108,93108,16,360.171,186.217,404.806,0,81,81,7.500,1,-10921639,60069.135,65535,30782,65535,29373807,10447.168,10.874,0.091,0.959
8776,ID93113,93113,20,679.844,124.015,408.049,0,81,81,7.500,1,-10921639,55821.364,59975,25817,65535,27296647,10718.483,10.867,0.270,2.214
8777,ID93112,93112,43,200.836,0.000,406.350,0,81,81,7.500,1,-10921639,20500.262,24696,0,34356,10024628,12188.114,10.598,0.224,0.615
8778,ID93118,93118,12,592.648,259.694,411.634,0,81,81,7.500,1,-10921639,60402.131,65535,29193,65535,29536642,10124.842,12.874,0.213,2.092
8779,ID93123,93123,10,567.927,170.500,416.059,0,81,81,7.500,1,-10921639,61055.170,65535,28796,65535,29855978,9895.871,12.985,0.198,2.042
8780,ID93126,93126,57,96.093,708.855,416.025,0,81,81,7.500,1,-10921639,20566.166,26412,0,49847,10056855,12481.978,28.500,0.144,0.416
8781,ID93147,93147,16,569.595,289.245,427.746,0,81,81,7.500,1,-10921639,60146.708,65535,28001,65535,29411740,10475.647,11.191,0.197,1.886
8782,ID93165,93165,57,38.774,708.855,435.375,0,81,81,7.500,1,-10921639,19586.810,26611,0,33959,9577950,11358.819,28.500,0.117,0.362
8783,ID93164,93164,None,71.005,172.082,435.128,0,81,81,7.500,1,-10921639,32389.789,29391,28796,65535,15838607,7422.109,5.744,-0.021,-0.191
8784,ID93169,93169,62,32.138,678.647,436.690,0,81,81,7.500,1,-10921639,26615.928,26412,25817,29193,13015189,801.903,26.230,0.009,0.577
8785,ID93170,93170,12,27.625,187.820,438.113,0,81,81,7.500,1,-10921639,28519.431,28597,26015,32370,13946002,1561.705,28.500,0.008,0.272
8786,ID93172,93172,12,716.598,259.894,439.363,0,81,81,7.500,1,-10921639,58471.061,65535,27803,65535,28592349,12023.566,11.014,0.291,2.193
8787,ID93176,93176,12,65.326,222.570,443.278,0,81,81,7.500,1,-10921639,28728.953,28796,26214,31775,14048458,1434.529,20.974,0.103,3.754
8788,ID92163,92163,6,365.042,698.919,255.949,0,82,82,7.500,1,-10921639,63045.544,65535,34158,65535,30829271,6765.210,27.009,0.146,2.378
8789,ID92165,92165,41,268.596,673.817,258.800,0,82,82,7.500,1,-10921639,62375.051,65535,41307,65535,30501400,6786.090,11.206,0.069,1.192
8790,ID92164,92164,1,790.258,90.210,257.592,0,82,82,7.500,1,-10921639,59260.957,65535,27604,65535,28978608,11365.691,13.135,0.329,2.583
8791,ID92166,92166,1,784.124,36.806,259.951,0,82,82,7.500,1,-10921639,55562.020,65535,26412,65535,27169828,15032.064,10.836,0.319,1.790
8792,ID92168,92168,37,558.636,287.909,262.609,0,82,82,7.500,1,-10921639,63262.415,65535,31179,65535,30935321,6441.467,13.742,0.200,3.276
8793,ID92171,92171,28,663.609,513.382,263.596,0,82,82,7.500,1,-10921639,60958.943,65535,32370,65535,29808923,9257.458,13.222,0.258,2.704
8794,ID92172,92172,44,524.027,61.140,264.547,0,82,82,7.500,1,-10921639,60358.268,65535,27803,65535,29515193,11184.983,11.215,0.173,1.592
8795,ID92174,92174,41,490.745,645.471,265.447,0,82,82,7.500,1,-10921639,62862.376,65535,32569,65535,30739702,7248.165,13.409,0.166,2.467
8796,ID92181,92181,27,491.753,385.917,268.524,0,82,82,7.500,1,-10921639,45324.272,38725,28994,65535,22163569,15358.816,28.500,0.128,0.668
8797,ID92185,92185,8,646.914,487.100,270.600,0,82,82,7.500,1,-10921639,63417.554,65535,29987,65535,31011184,6682.469,16.174,0.251,3.803
8798,ID92184,92184,27,492.571,374.509,271.127,0,82,82,7.500,1,-10921639,45784.395,39520,29391,65535,22388569,14861.424,28.500,0.131,0.713
8799,ID92187,92187,1,695.171,16.621,271.971,0,82,82,7.500,1,-10921639,53738.957,65535,26412,65535,26278350,15688.941,10.579,0.270,1.455
8800,ID92188,92188,37,669.159,312.747,272.603,0,82,82,7.500,1,-10921639,63590.587,65535,42101,65535,31095797,4725.120,14.101,0.270,5.718
8801,ID92195,92195,44,313.184,82.608,279.534,0,82,82,7.500,1,-10921639,58927.190,65535,35945,65535,28815396,9702.125,10.428,0.073,0.831
8802,ID92197,92197,35,291.186,122.950,280.777,0,82,82,7.500,1,-10921639,36967.237,38130,26810,45279,18076979,5083.063,10.819,0.141,1.796
8803,ID92196,92196,6,419.081,689.898,279.477,0,82,82,7.500,1,-10921639,61174.550,65535,29987,65535,29914355,10320.636,10.778,0.129,1.351
8804,ID92201,92201,44,480.963,55.969,284.623,0,82,82,7.500,1,-10921639,61756.509,65535,27207,65535,30198933,9725.046,13.125,0.158,1.736
8805,ID92200,92200,38,565.704,0.000,282.510,0,82,82,7.500,1,-10921639,35919.448,33363,0,65535,17564610,24365.021,10.077,0.323,0.720
8806,ID92205,92205,6,500.452,661.343,288.312,0,82,82,7.500,1,-10921639,61108.366,65535,30186,65535,29881991,9682.213,11.166,0.166,1.798
8807,ID92204,92204,26,547.058,279.883,287.830,0,82,82,7.500,1,-10921639,60817.188,65535,29987,65535,29739605,9855.970,17.632,0.190,1.974
8808,ID92206,92206,5,451.665,92.953,288.959,0,82,82,7.500,1,-10921639,61719.569,65535,30583,65535,30180869,9559.819,10.980,0.147,1.652
8809,ID92208,92208,27,607.952,333.356,291.591,0,82,82,7.500,1,-10921639,64469.812,65535,38924,65535,31525738,3779.621,16.570,0.230,6.376
